id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
6290124596,20141223,1771353.85,10,7.66,3915,1025349,1.1,0,1,5,12,6943,3270,1927,0,98152,47.3738,-121.6628,3738,455605
8529349043,20140411,6067113.63,6,7.5,1606,1012579,3.0,1,1,1,13,4341,4732,1970,0,98188,47.2452,-122.2932,606,16864
4971244462,20150815,7269213.23,6,4.65,11725,501217,2.6,1,4,3,8,8735,2437,1913,0,98004,47.333,-121.4043,4548,222626
9176869607,20140425,4096610.26,6,6.79,9493,1423391,1.2,1,3,5,5,2379,3492,1958,0,98004,47.392,-122.4271,2211,365680
3228563494,20141202,3726936.73,7,0.11,605,587854,2.1,0,0,4,7,3292,57,1915,0,98042,47.5967,-122.0681,1563,109260
6660394416,20140903,4331100.63,8,2.47,9679,1302926,3.3,0,3,1,2,2965,2637,1982,0,98156,47.5518,-121.731,3629,76054
1522512976,20140402,2554733.57,10,6.24,4378,1270908,1.7,1,1,1,13,5073,3207,1934,0,98029,47.7054,-122.137,5036,319220
8878874834,20150328,703392.77,1,3.56,10466,416747,1.7,1,0,3,6,4765,362,1968,0,98137,47.2935,-122.1751,2670,700041
7956930501,20140828,7570450.66,10,6.95,6864,517329,3.4,1,3,1,3,625,1391,1999,1977,98071,47.3291,-122.51,919,143899
2022508472,20140613,3331674.39,9,2.07,7308,305099,1.9,1,4,1,3,3573,3474,1994,0,98093,47.5903,-121.7459,2318,828486
6793953623,20140115,3170524.38,2,7.84,1799,164681,2.2,1,0,4,3,4964,908,1935,0,98092,47.1725,-122.3036,2471,797881
1896968115,20150120,7655426.9,5,5.64,1326,1104729,1.8,1,0,2,11,5156,368,1939,0,98004,47.5493,-121.8525,2666,533314
4990274331,20141106,6947614.15,2,5.6,8380,1460442,1.0,1,3,4,3,5969,3631,1901,0,98192,47.1684,-121.9709,1845,520340
2887470354,20151220,2521975.47,4,3.97,9497,78985,3.1,0,2,3,5,3055,4132,1975,0,98172,47.308,-121.9012,1736,77407
8515528435,20150413,6947648.73,1,0.57,612,1623140,2.4,1,2,2,10,7169,1194,2003,0,98160,47.3446,-122.3949,5126,417489
4668160758,20150516,2096895.83,7,3.02,1319,7976,1.4,0,2,2,2,8898,312,1997,0,98026,47.7106,-121.7707,1040,480159
3826628909,20140903,409882.02,10,6.32,1911,382176,3.4,0,3,2,9,5466,1269,1923,1969,98082,47.5266,-121.4445,5357,361577
4389069836,20150312,5834456.98,8,3.86,2322,745245,1.1,0,4,5,11,2358,1302,1979,0,98144,47.5466,-121.9697,789,682959
3736804744,20140113,584689.6,3,2.26,8845,48676,3.1,0,4,2,4,3646,3318,1908,0,98154,47.4358,-121.7809,3444,642153
3129209475,20150514,3576523.68,3,0.77,8967,729949,2.3,1,4,3,6,5463,2349,1938,0,98195,47.7585,-122.0317,4370,189939
5820963663,20140502,4918870.6,6,1.04,6477,716101,2.9,1,1,4,9,6149,780,1900,0,98127,47.5925,-121.4928,1709,220160
8150179909,20140719,6423639.07,4,0.75,11004,234879,1.0,0,0,5,4,7439,3125,1930,0,98170,47.5677,-121.4688,5387,133212
9897918987,20140212,4142914.09,7,2.87,8124,1491295,1.7,1,4,1,1,2798,499,1922,0,98055,47.4843,-122.1559,3950,396876
3592820818,20141012,950335.99,6,7.88,4812,1529942,1.4,0,2,1,5,9021,3271,1974,0,98176,47.2221,-121.9729,4587,782045
7997264145,20150401,5579435.75,3,4.66,12238,1335693,1.6,1,0,4,7,2511,2340,1974,0,98182,47.2811,-121.8012,1014,163760
5515500194,20140730,1333019.19,3,1.33,7390,248033,3.3,1,1,1,9,6402,3894,1951,0,98123,47.2926,-121.3284,2326,179476
6075142711,20140316,2978225.92,1,6.65,1175,1259471,1.0,1,4,4,3,871,681,1907,0,98136,47.4482,-121.3261,2287,698661
9531589228,20150108,5511905.2,9,1.33,4190,927308,3.2,1,3,2,10,6863,2906,1950,0,98088,47.5251,-121.4374,2155,775328
6421706926,20140304,3018190.27,4,5.02,12456,28359,3.4,0,1,2,12,6675,3460,1920,0,98183,47.3757,-121.4292,4054,508569
1806968506,20140521,2862373.31,0,6.57,3593,1234130,1.0,0,4,3,2,6800,484,1975,0,98128,47.1636,-121.9736,4314,422206
2128457817,20140413,2988528.36,3,3.98,3160,686594,1.0,0,4,5,2,2542,3539,2012,0,98162,47.2884,-122.1779,1941,729005
6821138833,20151207,5672241.87,5,0.46,1386,1425038,1.2,1,3,2,9,7840,4135,1900,0,98014,47.7645,-122.1484,719,125455
2912290083,20150528,6769896.74,2,0.69,13288,682487,1.4,1,4,4,13,5421,2139,1905,0,98023,47.7471,-121.5571,2558,731783
3219830625,20150727,829199.72,10,2.3,2230,189870,1.3,1,2,5,9,6676,1650,1906,0,98131,47.6937,-121.9375,2804,839422
8531985021,20150413,2957657.93,10,7.76,10290,1373052,1.3,1,2,3,11,6255,562,1992,0,98027,47.5388,-122.4411,3452,135464
3541790204,20150320,6626423.61,7,4.12,5354,137857,3.1,1,0,5,11,3597,2842,1970,0,98189,47.4477,-122.1819,3662,228979
6435464505,20150522,3944464.68,3,2.76,9051,1539644,2.8,0,0,1,11,9316,4142,1956,0,98189,47.7712,-121.7809,4107,837746
2027825897,20151217,2893985.28,9,6.53,717,333113,2.9,0,2,5,6,914,3673,1902,0,98116,47.249,-122.3347,2807,238485
4717267851,20141105,4717878.42,1,5.47,4299,1290890,1.5,0,4,1,8,8101,1926,2014,0,98072,47.6745,-122.0412,4710,212897
5954863160,20150511,5351777.91,6,1.62,12763,423195,1.7,0,0,5,3,3996,3482,1926,1917,98146,47.5357,-121.5241,5126,859269
1345897807,20150918,6655285.38,2,1.02,5378,1218173,1.2,0,0,5,12,8434,1355,2010,0,98102,47.5206,-122.2174,4350,190602
6589022080,20150130,818881.08,5,0.61,3492,1009560,1.6,1,2,4,11,4601,432,1955,0,98033,47.281,-122.067,2563,742089
5011887101,20141227,6325063.3,1,0.67,6753,154647,1.8,1,1,3,4,8222,67,1970,1921,98150,47.6868,-122.3246,4868,744180
7452276758,20150402,561696.88,0,0.21,13085,88419,1.6,1,3,1,5,8773,4635,1966,1969,98121,47.485,-121.4347,2571,570644
2166941526,20150710,621476.39,0,2.35,10593,602258,2.7,1,1,4,5,7036,3354,1918,1924,98121,47.554,-121.7765,6051,139283
6893539001,20140425,7138024.13,3,7.19,7536,912107,1.8,1,2,5,11,8540,1648,2000,0,98126,47.3966,-122.094,2489,130876
1122603829,20141207,4053598.02,0,0.74,2123,822798,1.4,0,2,1,3,8275,996,1953,0,98197,47.4886,-121.7556,2653,503873
5286775667,20141027,3042872.48,2,2.46,8699,1368592,1.2,0,4,3,11,3863,5,1922,0,98100,47.7009,-122.3734,2333,92542
2832931101,20150805,1441252.35,0,4.93,5783,1614503,1.3,1,4,3,13,2686,1675,1925,0,98062,47.5466,-121.3782,1900,93184
8101639720,20150824,7508244.7,4,6.35,1482,21181,1.2,0,3,5,9,2447,3040,1918,0,98135,47.3441,-121.7416,707,335244
3228027198,20140208,751303.07,4,2.35,3725,1482198,2.6,0,3,5,2,1943,1609,1962,0,98031,47.3514,-121.9623,1031,610411
9894100090,20150206,5675931.77,2,0.73,3207,1611860,1.7,0,2,3,3,5216,13,1988,0,98108,47.3269,-121.4529,3215,552591
7602015003,20150605,2677816.05,5,6.62,9931,118487,1.4,0,1,4,2,8998,2796,1997,0,98143,47.5103,-121.8173,3227,579310
2156558431,20140524,1576587.57,1,0.29,7975,584198,2.2,1,1,1,10,8543,2986,1940,0,98053,47.2494,-121.5003,2963,299417
2311298794,20141015,1851590.51,4,7.82,7411,689398,2.7,0,1,1,6,9300,1216,1937,0,98139,47.6187,-122.0844,3170,687249
8452479708,20151022,2976637.94,4,5.74,7440,547640,2.7,0,0,2,11,7720,4243,1947,0,98041,47.4568,-121.8899,2078,221586
6225400589,20151018,1607194.6,3,3.11,7749,848385,1.2,1,1,5,3,8354,429,1924,0,98161,47.2742,-122.2804,1218,325808
8491666874,20150115,4198016.31,7,0.68,8608,1452192,1.6,1,4,4,8,7807,609,1908,0,98086,47.3534,-121.4319,3586,205644
7772950841,20140117,5189267.67,6,2.07,11548,377456,1.7,0,2,1,6,6066,1472,1975,0,98029,47.5557,-121.8079,935,675186
3402079688,20141224,4093972.85,9,6.46,5339,129052,2.4,1,3,5,6,6980,3611,1937,0,98097,47.4682,-121.7008,5934,10632
2152563465,20141013,6495672.77,3,7.04,11721,311712,3.3,1,4,5,9,7662,639,1921,1981,98005,47.5127,-122.1283,1428,75885
9513765577,20140722,2763704.88,3,2.04,2239,1590304,1.3,1,2,4,13,8094,2814,1969,0,98010,47.2436,-122.081,1433,244295
5881309762,20140804,5155780.17,8,7.08,5453,1478577,2.9,0,3,5,6,8747,2704,1944,0,98056,47.5409,-121.9604,3114,214076
6816458520,20141213,4395344.07,5,0.22,10801,1112773,3.0,0,4,2,5,7901,4199,1943,0,98134,47.714,-121.8121,2801,218385
3717249684,20150908,4502325.84,1,1.9,8970,1490392,1.6,0,0,5,6,8066,4684,1931,0,98190,47.3939,-121.6069,4694,332714
6795491407,20151016,3472110.38,1,2.89,1440,970852,2.7,0,4,1,11,6106,4343,1905,0,98085,47.3844,-121.4028,5439,59144
8047889406,20150604,6187315.52,4,6.86,5616,984465,2.9,1,1,3,4,1835,722,2002,0,98086,47.3795,-121.7375,2248,496852
6881385212,20150302,1593352.83,5,0.1,12975,116656,2.7,0,1,3,12,9193,1729,1929,0,98037,47.7577,-121.6831,5861,762830
7457709436,20151130,3386716.87,2,4.76,2991,324880,1.5,1,1,3,10,6089,1124,1923,2003,98114,47.3707,-121.3719,6039,378595
5812176565,20150130,426007.36,7,3.56,3580,801670,2.0,0,2,1,10,9088,708,2006,0,98011,47.4844,-122.3348,3101,192855
9153548001,20140620,5750489.94,5,2.75,11636,335487,2.8,0,1,5,2,5344,3854,2011,0,98107,47.7272,-122.086,2259,256864
3246225424,20150311,6130457.33,8,1.13,8345,1591137,1.9,0,3,5,11,1355,2943,1977,0,98190,47.5442,-122.3753,1766,753144
4574767084,20140327,6814249.63,9,6.4,12509,1489541,1.9,1,2,2,9,2873,66,1961,0,98110,47.4522,-122.172,2528,293321
7621554289,20141209,460219.06,6,7.43,13463,120091,3.0,0,0,1,7,4487,1340,1907,0,98130,47.3115,-122.412,5040,500002
3541864717,20141108,4239678.99,5,7.12,4927,1033625,2.2,0,3,5,11,7415,1295,1923,0,98036,47.5937,-121.8556,2391,597175
8802846941,20140922,6541736.85,4,0.61,13468,827932,1.3,0,1,4,2,544,3924,2014,0,98056,47.6189,-122.0516,4872,606331
7771401607,20141105,1886114.37,1,3.89,4640,1558257,2.2,0,0,5,6,8368,775,1952,0,98119,47.7321,-122.0467,3350,67407
1298386894,20150705,1036204.75,8,1.52,6110,56545,2.6,0,4,1,10,7506,45,1968,0,98151,47.2231,-122.3172,3927,504682
9655148635,20140414,6848788.37,4,6.57,4220,1266004,1.2,1,3,4,4,1413,250,2009,0,98047,47.7623,-122.0996,747,590425
8601004394,20140217,1649903.24,3,5.41,470,856913,3.5,0,4,2,13,5621,3913,2011,0,98007,47.3794,-121.371,1152,347014
5545949138,20150102,7051040.49,3,2.34,2177,1286941,2.9,1,2,4,9,3745,4260,1900,0,98020,47.4967,-121.463,5810,237588
8323034154,20140408,3464187.83,5,1.63,1621,535873,1.9,1,1,2,11,3228,1135,1915,0,98146,47.7159,-121.6986,6106,658701
3353293216,20140101,761822.22,1,6.32,480,738709,1.7,1,1,4,5,567,3670,1945,0,98178,47.4815,-122.4246,3820,92424
8497194056,20150612,1608776.92,4,7.3,1192,14269,2.0,1,2,1,5,1311,3753,1997,0,98056,47.2616,-122.1213,1444,353501
2400304048,20140120,3095631.38,7,4.43,8168,823379,2.3,0,0,5,10,1658,3341,1945,0,98176,47.6539,-121.7601,1080,9597
4456658945,20140208,4878510.05,10,7.51,9791,753626,1.3,1,3,3,6,7932,497,1984,0,98129,47.7102,-122.0524,2321,748991
7296215640,20140516,3253688.21,3,5.41,11860,1245558,2.5,1,0,1,1,7296,2620,1953,0,98049,47.1895,-121.9931,3441,464738
9522139160,20140426,802423.64,2,3.1,3676,527407,3.3,1,2,1,9,2639,2154,1962,0,98016,47.4447,-121.5839,4740,508668
3824354421,20140707,2278380.0,10,7.7,4728,1337510,2.1,0,1,4,12,3364,4814,1937,0,98119,47.6817,-121.9629,2714,517584
7587897682,20151125,2352628.15,6,0.39,12607,587218,2.6,0,0,4,5,7494,976,1974,0,98161,47.3479,-121.8225,2352,503778
8021862948,20151201,301482.48,6,3.36,9163,42928,1.8,1,1,4,2,4923,452,2002,0,98167,47.4168,-121.7395,5620,71663
4022008700,20150925,5807442.85,2,7.13,9481,1552016,1.9,1,3,1,4,6497,1140,1918,0,98038,47.1807,-122.1062,4405,571245
3971065841,20150314,1928499.13,5,6.33,13468,1393724,3.1,0,4,3,6,8563,1286,2011,0,98164,47.7237,-121.8511,1791,592439
6227905704,20150418,2200791.9,8,0.87,11531,100903,2.5,0,2,2,2,9348,3959,1950,0,98094,47.3245,-122.4828,742,370479
4735029048,20150824,5595605.13,9,3.07,3480,1628711,2.4,0,3,3,2,727,1690,2013,1997,98038,47.594,-121.8947,3782,88001
2666454806,20150715,7710537.72,6,3.19,6883,875222,2.8,1,3,1,6,2582,620,1941,0,98019,47.3954,-122.4399,1658,460914
1767447522,20150507,1744613.25,7,6.91,1088,514245,2.6,0,2,1,11,752,231,1967,1950,98125,47.2596,-121.4875,909,484150
5526674853,20140719,367543.4,2,2.54,7957,782192,3.1,0,4,2,2,6064,419,1972,0,98092,47.3062,-122.4198,6032,642388
5192282523,20141012,4500901.59,5,6.89,4801,1080344,3.3,0,1,3,7,7010,2660,2013,0,98026,47.6717,-121.5038,1733,466438
5857475583,20140804,4906159.95,9,1.89,1881,690652,2.1,0,3,2,4,5762,4652,1963,0,98026,47.4141,-122.4958,4925,103631
6114018223,20151007,4061715.52,8,3.83,863,790106,1.3,0,2,5,13,4120,1036,1900,0,98034,47.1819,-122.4608,3559,279936
3553060734,20140724,2469788.68,0,3.85,4335,834022,3.3,1,2,4,5,5902,4156,2005,0,98123,47.3754,-121.6988,458,822487
2713649743,20150215,5557264.31,9,1.48,7410,81290,3.3,1,0,2,8,7743,173,2001,0,98193,47.6803,-121.8383,2607,785174
4462132424,20150602,5658959.07,6,6.26,5921,418944,2.0,1,2,1,6,868,4030,1950,1991,98015,47.7477,-121.5482,4948,454114
3873251775,20140420,5779046.05,6,5.89,13231,1542484,2.9,1,0,2,6,5883,500,1906,0,98001,47.331,-121.8239,1727,557058
1209560581,20140925,4874115.25,6,4.67,7586,1436170,1.4,1,0,2,6,3084,4549,1941,0,98158,47.7309,-122.1215,3302,689928
4251330278,20140625,4507590.96,8,2.32,1014,1303420,2.9,0,3,1,1,1299,3961,1973,0,98152,47.5367,-121.8438,3081,664139
9900580106,20140710,1704697.82,7,4.55,10696,1456538,1.3,1,3,3,12,2443,4295,1927,1965,98185,47.4118,-122.4205,3577,106900
4523029725,20141129,4110740.16,0,0.01,2991,673234,2.7,1,4,2,6,2018,4201,1950,0,98117,47.5676,-121.3387,3368,164710
7262119523,20150213,6401735.29,8,7.37,10548,868775,2.4,0,1,5,8,3211,2219,1936,0,98046,47.1749,-122.488,1182,823230
5295225583,20141011,3249473.87,1,0.66,6327,263214,1.3,0,1,1,3,4758,621,1917,0,98163,47.5566,-121.5568,4382,131833
9230471998,20150408,5512741.1,1,4.01,4356,28259,2.9,1,2,1,4,6789,3953,1999,0,98129,47.6844,-121.5518,4259,701250
1569137811,20140527,4273711.28,7,1.17,10485,589532,2.8,1,0,4,2,9022,391,1955,0,98094,47.3088,-121.6161,2742,291692
5387609872,20141011,1388113.04,6,4.1,4000,986357,2.0,1,2,4,2,4341,2840,1958,0,98057,47.1987,-122.1404,2886,216964
7911637454,20150820,1846521.9,0,5.09,12665,370185,2.0,0,4,3,3,6203,986,1985,0,98148,47.5161,-122.0736,3767,652134
8361476731,20150731,5374950.16,0,1.2,3072,312501,3.2,0,0,3,1,3845,791,1921,0,98089,47.338,-122.0724,5334,721221
2595446870,20141022,2590078.5,9,0.36,7907,111879,2.0,0,0,3,2,5666,2014,1982,0,98113,47.5993,-122.3273,5455,677011
3490525096,20140126,7823141.72,7,6.32,13032,1004342,2.9,1,3,5,8,2011,2961,1912,1991,98143,47.2811,-122.0832,679,809737
3480405965,20140701,6311028.51,2,3.26,4511,673744,2.6,1,4,1,6,6578,3643,1923,0,98021,47.6021,-122.4233,5125,412704
4688526690,20151219,7861253.16,4,0.41,13079,1190278,3.3,0,3,1,9,1334,958,1986,0,98011,47.5163,-122.5006,1125,15374
1520306871,20141110,7125279.5,0,3.13,6319,1365126,3.3,0,0,4,13,3280,2045,1967,0,98081,47.6549,-122.1446,2020,235551
5864591569,20140307,793168.98,1,0.32,10103,1625864,3.0,1,2,4,2,7174,4347,1923,0,98096,47.1955,-121.913,5551,642404
3611939162,20140823,6561832.97,10,0.24,8054,1458160,1.9,0,1,3,3,5336,851,1924,0,98018,47.5314,-121.5351,780,405454
2358368754,20140820,6145918.07,2,2.9,6744,1526646,1.6,0,0,3,7,2826,3348,1956,0,98109,47.6431,-122.4755,4557,844020
9677381533,20140207,5092059.7,0,5.48,6403,1465517,3.0,0,1,4,12,3183,4502,1939,2005,98152,47.5231,-122.0456,5738,770355
7475109638,20150616,2856119.61,4,1.48,12989,1120997,3.0,1,0,1,8,5213,2148,1934,0,98127,47.2673,-121.5881,772,545839
9498074955,20140919,1867275.44,6,3.35,9999,1502312,2.8,1,0,1,3,1212,636,2003,0,98154,47.7159,-121.6687,4196,367335
5155187188,20140914,1126783.12,2,7.23,5060,951320,2.8,0,2,4,4,4108,1178,1979,0,98185,47.1574,-122.2217,2129,708284
7254016883,20151223,3866128.76,0,3.58,1229,1286165,2.2,1,1,2,6,3657,199,1998,0,98179,47.329,-121.5859,4814,309849
4441011894,20141026,1725780.0,3,5.46,7653,506927,1.9,0,3,2,4,2029,3676,2003,0,98189,47.585,-121.9737,5310,684495
9930626537,20151009,1838915.69,2,5.9,12390,269615,1.8,0,0,5,9,301,3486,1901,0,98049,47.6794,-122.3228,885,664301
3100345402,20150927,6484861.47,5,6.68,3279,656467,2.3,0,3,1,5,411,1492,1906,0,98154,47.3281,-121.5016,1828,284442
6189111765,20141108,504977.42,9,2.5,9642,1643371,3.3,1,1,4,11,6910,773,1967,0,98184,47.6282,-121.5642,1060,343932
4795969421,20150309,4448994.08,0,4.38,10385,1230050,2.9,0,0,3,12,6154,4728,1999,0,98114,47.3227,-122.1815,3041,496328
7069417655,20140908,1036438.07,9,6.33,10196,1150938,1.7,0,4,2,2,7662,4710,1974,0,98037,47.6011,-121.5067,4871,302297
5137810031,20140910,3455844.11,2,4.1,4289,1375667,2.2,1,0,4,13,1441,3450,2002,0,98158,47.5604,-121.6097,5734,491260
4994084833,20140425,3841262.47,3,1.24,5248,1183125,2.9,0,2,2,8,5264,3016,1957,0,98041,47.4542,-122.1367,3202,126683
8540390306,20150418,2599063.7,7,2.35,11607,632681,1.8,1,4,2,1,8825,2249,1924,0,98020,47.2589,-122.3306,984,386992
7655625555,20150820,1026616.66,3,4.55,11803,603937,2.7,1,4,3,10,5310,3990,2014,0,98166,47.2155,-121.3249,4058,2490
6603952927,20140414,1875147.84,5,5.56,12168,1329674,2.5,0,2,4,7,5973,1334,1974,0,98119,47.5324,-122.2573,4161,537739
6097720116,20140227,4825811.84,5,5.93,13295,74365,2.0,1,3,4,8,414,330,1964,0,98024,47.452,-122.1862,2342,197324
8590112417,20150130,1482304.39,5,7.0,6082,237834,1.8,0,3,2,1,9401,865,2010,0,98191,47.5645,-121.8352,3749,392601
9128419280,20150722,6380194.68,3,1.38,5013,791015,3.2,1,1,1,2,5357,3173,1913,0,98086,47.3041,-122.152,3262,324442
1838710827,20150522,4344860.27,2,0.39,10493,1457381,2.2,0,4,5,12,904,265,1937,0,98130,47.4214,-121.5138,5579,721107
7076080300,20141224,2327018.0,7,7.27,8797,481936,1.6,0,3,1,3,6291,652,1947,0,98025,47.2839,-121.8107,5892,436923
1661313161,20140409,6370582.18,7,0.79,4462,718368,1.1,1,0,5,11,8813,4544,1913,0,98171,47.4422,-122.3987,5379,199511
1807843448,20150112,5797473.57,8,2.15,2479,1191997,1.3,0,3,3,7,3717,4757,1968,0,98176,47.2973,-122.4066,3940,315442
4311021434,20150825,1882732.5,9,6.44,756,829396,3.2,1,2,5,6,6511,179,1958,1983,98194,47.1856,-121.703,4755,194627
8702928805,20140510,3151511.97,9,5.11,11375,1296174,1.2,0,0,2,3,8093,291,1923,0,98143,47.6747,-122.2485,4129,500970
6664419083,20150822,6587077.4,2,2.74,12578,1384732,3.2,0,0,5,6,5030,633,1942,0,98071,47.2342,-121.8221,2625,868242
8395666005,20140317,4987832.26,2,5.87,1514,878738,2.4,0,0,5,3,5210,587,1967,0,98097,47.4578,-122.4365,1146,475624
5585217673,20140323,3705699.12,10,1.32,8944,1585105,1.8,0,1,3,12,2882,3576,2012,0,98168,47.2463,-122.2771,2713,750138
5701295526,20141228,6148834.15,8,5.7,4388,1278079,3.3,1,1,5,10,1637,2695,1980,0,98076,47.4016,-122.0575,2232,438021
6435708731,20150827,3449458.82,7,7.0,12662,216751,1.1,0,1,5,4,420,4018,1950,0,98194,47.5259,-121.3695,1288,668778
5875801010,20140525,3076787.32,5,3.56,6356,165290,2.6,1,0,3,8,8349,4143,1914,0,98050,47.5232,-122.4286,943,739485
4337941130,20140630,6181781.52,6,4.46,13258,892752,2.1,1,0,4,3,4539,2923,1903,0,98156,47.7307,-121.8037,2455,216136
8263499925,20151011,2430527.85,0,4.89,4113,345007,2.5,1,2,1,13,8772,137,2001,0,98147,47.6477,-121.8929,2306,306384
4016686392,20141110,7787812.79,0,5.59,9771,1304400,1.9,1,0,2,8,3788,3856,1938,0,98030,47.3495,-122.2157,1196,177241
7781806952,20150906,4811795.97,7,5.94,13440,658416,2.9,1,4,3,10,2305,3956,1987,0,98019,47.643,-121.7327,4798,567486
1362486385,20150302,971062.88,10,2.45,8707,493024,1.1,1,1,3,10,7351,4433,1957,0,98194,47.3071,-122.2738,6053,476632
8352979114,20140314,1799809.21,3,3.81,11764,426236,1.9,0,4,4,9,7095,66,2002,0,98179,47.2442,-122.0741,1971,677397
8373943272,20150306,994450.21,6,0.24,10568,862382,1.3,1,0,4,12,4832,4787,1944,0,98148,47.5952,-121.8265,1240,79721
1556417882,20150425,5185270.63,5,5.9,2566,1240598,1.6,1,3,1,12,4782,258,1934,0,98181,47.1895,-122.1662,3197,450520
8246682025,20150717,6157162.08,3,6.91,8656,1434384,2.0,0,1,3,7,6379,3508,2000,0,98092,47.617,-121.6236,1194,234200
6430474586,20150721,7651842.62,7,1.44,13489,1609794,1.2,0,0,4,2,3928,2455,2004,0,98197,47.6516,-122.1057,2020,170146
6995059001,20150317,3922343.35,10,6.45,11225,1549058,1.6,0,1,2,8,6705,2448,1927,0,98060,47.4431,-121.6088,2929,140450
9100394886,20150717,2028337.49,2,2.61,9625,945918,1.1,1,0,3,13,3260,2023,1907,0,98060,47.6921,-121.9258,2922,169203
7804475261,20140603,7426547.9,10,6.16,2120,1066833,2.5,1,3,1,3,7814,2281,1966,0,98156,47.4011,-121.4032,5419,491717
3642916582,20150402,6117554.24,8,1.67,12571,1484036,2.8,1,0,1,12,2279,161,1955,0,98024,47.5634,-121.6281,3883,250713
2404256251,20150509,6366257.32,4,6.19,10159,1180855,1.7,0,2,5,11,7990,543,1923,0,98011,47.3749,-121.5435,1974,565761
6468136609,20151013,1287970.57,0,5.78,3319,285835,2.1,0,4,4,6,3441,1257,1952,0,98096,47.2527,-121.7337,4905,764480
9601338990,20150914,6047393.76,10,1.42,5127,274510,1.9,0,0,5,11,3624,2480,1916,0,98005,47.244,-122.1625,665,602071
5485904116,20140625,7456223.02,1,2.4,5913,978808,2.8,1,0,2,6,1942,176,1926,0,98087,47.7175,-121.7795,5643,692689
5130852772,20140124,7732360.25,6,6.74,8262,1324413,2.0,1,2,5,3,5705,755,1943,0,98119,47.1938,-122.4819,5908,191652
8754701102,20150204,5261085.65,5,0.48,892,1565748,3.4,1,1,5,10,2009,2847,1973,0,98030,47.5005,-121.7597,3092,468670
4600746953,20150930,5753103.36,6,0.12,5170,891415,2.9,1,2,1,6,2175,1269,1983,0,98127,47.4479,-121.7954,4631,49333
9335333367,20150406,2765265.4,8,7.44,5282,1599725,2.1,0,2,1,10,6265,1535,1998,0,98151,47.5889,-122.2775,4041,429253
2914200037,20141225,4940345.28,4,4.86,11126,1310619,1.8,1,0,2,4,6075,639,2007,0,98089,47.5162,-122.1453,2263,753220
1049886909,20140711,1443992.39,4,7.15,11260,586852,3.3,0,1,3,8,4119,1172,1903,0,98159,47.6214,-121.8642,4962,59467
5881867526,20140323,3478648.91,5,2.7,12520,588003,3.4,1,1,1,8,3328,1954,2015,0,98075,47.1955,-122.205,4474,249250
2065643795,20140831,1725825.93,6,1.95,1619,840171,2.4,1,1,4,10,292,2752,1911,0,98103,47.7047,-121.4185,5522,429812
6949985985,20140419,7742867.4,6,4.47,5764,505148,2.4,1,3,4,13,975,1544,1988,0,98075,47.3541,-122.5067,4798,328672
3647790877,20151001,3774947.58,4,0.63,11815,559011,3.4,0,2,5,8,5986,4252,1909,0,98075,47.2058,-121.8622,1607,9665
3639029503,20140714,2568332.38,0,1.58,11110,414634,1.6,0,1,3,12,8509,4362,1949,1956,98135,47.7301,-122.1319,3368,298253
8121731563,20140216,5023943.46,7,4.9,13468,290801,2.9,1,4,3,5,1181,1675,2007,0,98180,47.5238,-122.0195,781,711004
5677609037,20151111,7299571.72,8,6.54,12059,1015173,1.1,0,1,1,10,7590,3049,1932,1929,98045,47.5668,-122.0033,4124,384889
6996008534,20140627,4655579.93,1,2.19,2349,1593781,2.9,1,1,1,2,4575,1615,1950,0,98044,47.3844,-122.5083,5783,380315
6998537864,20150411,6922833.02,8,1.83,4989,1503131,1.8,1,4,3,9,8172,316,1949,0,98173,47.3571,-121.5471,5507,18404
8270925607,20150815,3383195.73,4,1.93,1554,195566,3.0,1,1,1,2,3101,1876,1957,0,98160,47.2317,-122.184,5556,655069
5890446209,20150829,1695761.66,0,7.19,13010,1104452,2.1,1,2,4,7,5101,1256,1944,0,98157,47.2422,-122.0134,5399,541489
7578927421,20141230,6156137.18,9,1.41,3784,477370,3.2,1,1,4,2,4721,3050,1973,0,98100,47.3722,-121.9992,2702,255294
2940908797,20140804,2530918.93,7,7.18,12436,474525,2.0,1,4,5,5,1325,4016,1971,0,98151,47.7,-121.695,1789,198896
6997895547,20150603,2184797.0,7,6.41,590,1187996,2.2,0,4,2,10,7218,1564,1901,0,98152,47.3772,-122.3108,2409,475812
7888166707,20151228,6351334.29,6,6.92,4599,333423,2.9,1,2,2,6,2423,4466,1964,0,98055,47.2771,-122.2085,1827,344178
3865239343,20141102,7614966.22,10,7.26,9387,806924,1.8,1,1,4,6,3878,3163,1958,0,98182,47.6953,-121.7048,1166,797201
8164074159,20151130,2007102.87,7,2.61,3918,736057,3.0,1,2,5,11,8721,958,1948,0,98163,47.7164,-121.7862,5503,690222
2728751642,20140704,5720741.79,2,6.79,10901,822295,1.9,0,3,1,3,8720,3169,1909,0,98072,47.7516,-121.5629,4642,430414
8810977397,20140204,6725609.99,3,4.3,9264,507746,2.0,1,0,4,13,8043,4351,1930,0,98057,47.3403,-121.4966,2931,862558
1757121305,20150303,1868918.55,10,2.42,12271,1390778,1.1,0,3,1,3,2401,3964,1906,1987,98001,47.288,-121.8653,4564,160200
